Molecule_ID,Atom_Index,Element,Target,Prediction,Difference
58,52,C,30.889968872070312,30.82208251953125,-0.06788635
58,53,C,34.63044738769531,34.65818405151367,0.027736664
58,54,C,21.97249412536621,22.148147583007812,0.17565346
58,55,C,25.731054306030273,25.552221298217773,-0.17883301
58,56,C,54.26020050048828,54.256744384765625,-0.0034561157
58,57,C,39.38886260986328,39.16948318481445,-0.21937943
58,58,C,37.98980712890625,37.8974723815918,-0.09233475
58,59,C,26.159597396850586,26.03230857849121,-0.12728882
59,0,C,17.97337532043457,18.553524017333984,0.5801487
59,1,C,31.313919067382812,31.12809944152832,-0.18581963
59,2,C,26.77350425720215,26.642118453979492,-0.1313858
59,3,C,14.925626754760742,15.214571952819824,0.2889452
59,4,C,39.66447067260742,39.497806549072266,-0.16666412
59,5,C,24.896093368530273,24.577945709228516,-0.31814766
59,6,C,15.59234619140625,15.67727279663086,0.084926605
59,7,C,21.96263885498047,21.247583389282227,-0.71505547
59,8,C,33.3232536315918,33.57018280029297,0.24692917
59,9,C,42.13764953613281,42.195655822753906,0.058006287
59,10,C,28.26729393005371,28.225099563598633,-0.042194366
59,11,C,48.53781509399414,48.3599739074707,-0.17784119
59,12,C,36.950199127197266,37.177276611328125,0.22707748
59,13,C,33.78821563720703,34.02909469604492,0.24087906
59,14,C,26.805801391601562,26.74040412902832,-0.06539726
59,15,C,30.602680206298828,30.517854690551758,-0.084825516
59,16,C,35.866310119628906,36.28171157836914,0.41540146
59,17,C,34.9876594543457,35.60761642456055,0.619957
59,18,C,15.331894874572754,15.559720039367676,0.22782516
59,19,C,44.164276123046875,44.27188491821289,0.107608795
59,20,C,33.35375213623047,32.91218948364258,-0.44156265
59,21,C,49.51997756958008,49.40675354003906,-0.11322403
59,22,C,30.58514404296875,30.865562438964844,0.2804184
59,23,C,41.8372688293457,41.81966781616211,-0.017601013
59,24,C,24.01653289794922,24.40620231628418,0.38966942
59,25,C,22.930356979370117,22.97314453125,0.042787552
59,26,C,30.61721420288086,30.855600357055664,0.23838615
59,27,C,47.39015197753906,47.27632522583008,-0.11382675
59,28,C,36.50127410888672,36.712642669677734,0.21136856
59,29,C,40.147979736328125,39.75273132324219,-0.3952484
59,30,C,22.33991241455078,22.406522750854492,0.06661034
59,31,C,30.727798461914062,30.221891403198242,-0.50590706
59,32,C,41.62924575805664,41.484092712402344,-0.14515305
59,33,C,31.879104614257812,31.851755142211914,-0.027349472
59,34,C,31.53672218322754,31.86533546447754,0.32861328
59,35,C,33.03400802612305,33.241668701171875,0.20766068
59,36,C,31.4108829498291,31.760082244873047,0.3491993
59,37,C,43.397220611572266,43.372947692871094,-0.024272919
59,38,C,33.778419494628906,33.81348419189453,0.035064697
59,39,C,28.010807037353516,28.428983688354492,0.41817665
59,40,C,33.29568099975586,33.33477783203125,0.039096832
59,41,C,42.91904067993164,42.775421142578125,-0.14361954
59,42,C,36.20673370361328,35.99829864501953,-0.20843506
59,43,C,36.1740608215332,36.315216064453125,0.14115524
59,44,C,28.799686431884766,29.14900016784668,0.34931374
59,45,C,24.176164627075195,24.048982620239258,-0.127182
59,46,C,24.213407516479492,24.54274559020996,0.32933807
59,47,C,34.81620407104492,34.63771438598633,-0.17848969
59,48,C,23.87024688720703,23.995729446411133,0.12548256
59,49,C,30.221153259277344,30.365619659423828,0.1444664
59,50,C,37.185455322265625,36.799991607666016,-0.3854637
59,51,C,29.01580238342285,28.673534393310547,-0.342268
59,52,C,33.79398727416992,33.63944625854492,-0.15454102
59,53,C,29.305456161499023,29.291955947875977,-0.013500214
59,54,C,17.654788970947266,17.807464599609375,0.15267563
59,55,C,40.6737060546875,40.422367095947266,-0.25133896
59,56,C,30.566299438476562,30.78304100036621,0.21674156
59,57,C,31.95409393310547,32.08641052246094,0.13231659
59,58,C,24.106969833374023,24.307857513427734,0.20088768
59,59,C,32.03861999511719,32.29179382324219,0.25317383
60,0,C,38.7707633972168,39.13412094116211,0.36335754
60,1,C,45.761192321777344,45.65193557739258,-0.109256744
60,2,C,20.923633575439453,21.032012939453125,0.108379364
60,3,C,25.488605499267578,25.713254928588867,0.22464943
60,4,C,40.26023483276367,40.34201431274414,0.08177948
60,5,C,23.773670196533203,23.700345993041992,-0.0733242
60,6,C,24.122617721557617,24.12051010131836,-0.0021076202
60,7,C,13.81518268585205,13.721478462219238,-0.09370422
60,8,C,40.91179275512695,40.748878479003906,-0.16291428
60,9,C,34.8568229675293,35.084983825683594,0.22816086
60,10,C,23.98228645324707,23.93314552307129,-0.04914093
60,11,C,39.48379898071289,39.54986572265625,0.06606674
60,12,C,36.26083755493164,36.281890869140625,0.021053314
60,13,C,29.456192016601562,29.476112365722656,0.01992035
60,14,C,44.099998474121094,43.98133850097656,-0.11865997
60,15,C,33.98542022705078,34.19913864135742,0.21371841
60,16,C,43.141746520996094,43.53667449951172,0.39492798
60,17,C,36.87290573120117,36.751075744628906,-0.12182999
60,18,C,34.16959762573242,34.03971862792969,-0.129879
60,19,C,40.3391227722168,40.17104721069336,-0.16807556
60,20,C,31.919843673706055,32.165279388427734,0.24543571
60,21,C,17.704477310180664,17.713647842407227,0.009170532
60,22,C,30.87803840637207,30.67824935913086,-0.19978905
60,23,C,30.838376998901367,30.930044174194336,0.091667175
60,24,C,26.026872634887695,26.1341552734375,0.10728264
60,25,C,34.5790901184082,34.766422271728516,0.18733215
60,26,C,25.418472290039062,25.543787002563477,0.12531471
60,27,C,33.259029388427734,33.35740280151367,0.09837341
60,28,C,39.21112823486328,39.27021408081055,0.059085846
60,29,C,43.763206481933594,43.88749694824219,0.12429047
60,30,C,35.301292419433594,35.18083190917969,-0.12046051
60,31,C,39.84684371948242,39.837547302246094,-0.009296417
60,32,C,46.74817657470703,46.574424743652344,-0.17375183
60,33,C,31.344758987426758,31.30093765258789,-0.043821335
60,34,C,30.393030166625977,30.9338436126709,0.54081345
60,35,C,24.384878158569336,24.174386978149414,-0.21049118
60,36,C,27.508209228515625,27.67076301574707,0.16255379
60,37,C,28.234554290771484,28.2070255279541,-0.027528763
60,38,C,35.790245056152344,35.942989349365234,0.1527443
60,39,C,25.606889724731445,25.640405654907227,0.03351593
60,40,C,48.882904052734375,48.77091598510742,-0.11198807
60,41,C,37.436344146728516,37.439414978027344,0.0030708313
60,42,C,32.657806396484375,32.897422790527344,0.2396164
60,43,C,40.22881317138672,40.48807907104492,0.2592659
60,44,C,46.796417236328125,47.110084533691406,0.3136673
60,45,C,15.002239227294922,14.95335578918457,-0.048883438
60,46,C,39.22362518310547,38.927757263183594,-0.29586792
60,47,C,27.16231346130371,27.01165199279785,-0.15066147
60,48,C,23.04254150390625,23.199050903320312,0.1565094
60,49,C,30.68929100036621,30.561307907104492,-0.1279831
60,50,C,26.57461166381836,26.60000991821289,0.025398254
60,51,C,24.525211334228516,24.60074234008789,0.075531006
60,52,C,47.753849029541016,48.17938232421875,0.4255333
60,53,C,30.341238021850586,30.622528076171875,0.28129005
60,54,C,21.98681640625,21.960872650146484,-0.025943756
60,55,C,28.974014282226562,29.153060913085938,0.17904663
60,56,C,38.23170852661133,38.38011169433594,0.14840317
60,57,C,43.911338806152344,44.073036193847656,0.16169739
60,58,C,34.43349838256836,34.39078903198242,-0.04270935
60,59,C,31.707212448120117,32.026180267333984,0.31896782
61,0,C,30.900348663330078,30.726116180419922,-0.17423248
61,1,C,35.34507369995117,35.129798889160156,-0.21527481
61,2,C,43.8942756652832,44.20576095581055,0.3114853
61,3,C,40.940452575683594,41.24800491333008,0.30755234
61,4,C,35.42519760131836,35.322757720947266,-0.10243988
61,5,C,43.441749572753906,43.1141471862793,-0.3276024
61,6,C,44.85707473754883,44.448631286621094,-0.40844345
61,7,C,47.52824401855469,47.32666015625,-0.20158386
61,8,C,17.529592514038086,17.710371017456055,0.1807785
61,9,C,19.668142318725586,19.990446090698242,0.32230377
61,10,C,21.945419311523438,21.978578567504883,0.033159256
61,11,C,29.49708366394043,29.25628662109375,-0.24079704
61,12,C,34.891357421875,34.573211669921875,-0.31814575
61,13,C,45.650184631347656,45.58121871948242,-0.06896591
61,14,C,38.6832160949707,38.02457809448242,-0.658638
61,15,C,29.95587158203125,30.1988468170166,0.24297523
61,16,C,30.078054428100586,30.426671981811523,0.34861755
61,17,C,23.979894638061523,24.1024169921875,0.122522354
61,18,C,29.376319885253906,29.772817611694336,0.39649773
61,19,C,22.71236801147461,22.723663330078125,0.011295319
61,20,C,35.20541000366211,34.309749603271484,-0.8956604
61,21,C,28.180246353149414,28.021329879760742,-0.15891647
61,22,C,28.65287208557129,28.081588745117188,-0.57128334
61,23,C,41.88045120239258,42.19923400878906,0.3187828
61,24,C,29.562597274780273,29.300233840942383,-0.26236343
61,25,C,37.001556396484375,37.15769577026367,0.15613937
61,26,C,22.216075897216797,22.04180908203125,-0.17426682
61,27,C,32.626312255859375,33.41303634643555,0.7867241
61,28,C,41.55739974975586,41.70027542114258,0.14287567
61,29,C,38.2115592956543,38.516666412353516,0.30510712
61,30,C,28.761430740356445,29.073698043823242,0.3122673
61,31,C,52.254539489746094,51.75507736206055,-0.49946213
61,32,C,23.731101989746094,23.444934844970703,-0.28616714
61,33,C,31.596952438354492,31.912382125854492,0.3154297
61,34,C,23.840354919433594,23.4333553314209,-0.4069996
61,35,C,34.54597854614258,35.09724044799805,0.5512619
61,36,C,39.43605041503906,39.73154067993164,0.29549026
61,37,C,32.25579833984375,32.90537643432617,0.6495781
61,38,C,36.42835235595703,36.009971618652344,-0.41838074
61,39,C,40.538360595703125,40.54545211791992,0.007091522
61,40,C,39.03900909423828,39.09396743774414,0.054958344
61,41,C,25.60506248474121,25.91016960144043,0.30510712
61,42,C,40.76686096191406,41.04153060913086,0.27466965
61,43,C,26.96980857849121,27.067760467529297,0.09795189
61,44,C,41.05596923828125,41.212890625,0.15692139
61,45,C,34.355499267578125,35.3915901184082,1.0360909
61,46,C,34.26641845703125,34.461395263671875,0.1949768
61,47,C,39.11371994018555,39.57217788696289,0.45845795
61,48,C,26.99430274963379,26.722667694091797,-0.27163506
61,49,C,38.79384994506836,38.55046844482422,-0.2433815
61,50,C,45.95113754272461,45.37712860107422,-0.57400894
61,51,C,34.97132873535156,34.89459228515625,-0.07673645
61,52,C,50.147552490234375,50.12134552001953,-0.02620697
61,53,C,33.70036697387695,34.20060348510742,0.5002365
61,54,C,27.7424259185791,27.389902114868164,-0.3525238
61,55,C,41.33037185668945,41.015594482421875,-0.31477737
61,56,C,20.09489631652832,20.557357788085938,0.46246147
61,57,C,35.11773681640625,35.44772720336914,0.3299904
61,58,C,43.984275817871094,44.268577575683594,0.28430176
61,59,C,21.028879165649414,21.073503494262695,0.04462433
62,0,C,32.923587799072266,33.3255729675293,0.40198517
62,1,C,33.033203125,32.79698181152344,-0.23622131
62,2,C,25.51214027404785,25.556921005249023,0.04478073
62,3,C,24.1555118560791,23.99890899658203,-0.15660286
62,4,C,26.680246353149414,26.875633239746094,0.19538689
62,5,C,31.88841438293457,32.15016174316406,0.26174736
62,6,C,34.36903381347656,34.61591720581055,0.24688339
62,7,C,36.90226745605469,37.202693939208984,0.30042648
62,8,C,25.00551986694336,25.24393081665039,0.23841095
62,9,C,43.35258102416992,43.37540817260742,0.022827148
62,10,C,28.829069137573242,28.584793090820312,-0.24427605
62,11,C,36.38554382324219,36.39335250854492,0.0078086853
62,12,C,23.475236892700195,23.504154205322266,0.028917313
62,13,C,24.836271286010742,24.765459060668945,-0.070812225
62,14,C,33.27232360839844,33.500770568847656,0.22844696
62,15,C,23.02302360534668,23.11603355407715,0.09300995
62,16,C,50.53131103515625,50.70454025268555,0.17322922
62,17,C,43.0555534362793,43.170135498046875,0.11458206
62,18,C,40.59856033325195,41.0952262878418,0.49666595
62,19,C,21.20932388305664,21.09851837158203,-0.11080551
62,20,C,25.67743492126465,26.006750106811523,0.3293152
62,21,C,26.18718147277832,26.46355628967285,0.27637482
62,22,C,45.75017547607422,45.34903335571289,-0.40114212
62,23,C,41.52491760253906,41.8410758972168,0.3161583
62,24,C,37.406654357910156,37.49534606933594,0.08869171
62,25,C,32.68927001953125,32.879642486572266,0.19037247
62,26,C,19.095609664916992,19.35560417175293,0.2599945
62,27,C,23.04861831665039,22.676816940307617,-0.37180138
62,28,C,18.341270446777344,18.40726089477539,0.06599045
62,29,C,34.76764678955078,34.337650299072266,-0.4299965
62,30,C,38.03639221191406,37.96208953857422,-0.07430267
62,31,C,36.38628005981445,36.68146514892578,0.2951851
62,32,C,36.461021423339844,36.76300811767578,0.3019867
62,33,C,39.29505920410156,39.76218795776367,0.46712875
62,34,C,40.33360290527344,40.0909423828125,-0.24266052
62,35,C,49.525184631347656,49.62614822387695,0.10096359
62,36,C,25.83553123474121,25.830854415893555,-0.004676819
62,37,C,29.196413040161133,29.535953521728516,0.33954048
62,38,C,26.386072158813477,26.457351684570312,0.071279526
62,39,C,41.209293365478516,41.51185989379883,0.30256653
62,40,C,44.44023513793945,44.61276626586914,0.17253113
62,41,C,44.092716217041016,44.52226257324219,0.42954636
62,42,C,35.32148742675781,35.2655029296875,-0.055984497
62,43,C,28.05596160888672,27.99977684020996,-0.05618477
62,44,C,40.06013870239258,40.04185485839844,-0.018283844
62,45,C,28.14228057861328,28.281251907348633,0.13897133
62,46,C,38.376976013183594,38.59151077270508,0.21453476
62,47,C,39.74991989135742,39.81949996948242,0.06958008
62,48,C,37.76039123535156,37.852577209472656,0.092185974
62,49,C,20.492156982421875,20.47673225402832,-0.015424728
62,50,C,27.691347122192383,28.30682373046875,0.6154766
62,51,C,32.5032844543457,32.546085357666016,0.042800903
62,52,C,29.46101188659668,29.496007919311523,0.034996033
62,53,C,21.010480880737305,20.820898056030273,-0.18958282
62,54,C,21.235055923461914,21.34869384765625,0.113637924
62,55,C,41.768638610839844,41.449729919433594,-0.3189087
62,56,C,42.43413543701172,42.611148834228516,0.1770134
62,57,C,34.664634704589844,34.63484191894531,-0.029792786
62,58,C,13.546367645263672,13.534273147583008,-0.012094498
62,59,C,45.5102653503418,45.4302978515625,-0.0799675
63,0,C,45.40770721435547,45.410194396972656,0.0024871826
63,1,C,50.68340301513672,51.09962844848633,0.41622543
63,2,C,40.79694747924805,40.71994400024414,-0.07700348
63,3,C,28.9862117767334,28.606395721435547,-0.37981606
63,4,C,19.245832443237305,19.447786331176758,0.20195389
63,5,C,23.593568801879883,23.7407283782959,0.14715958
63,6,C,34.35074996948242,34.8793830871582,0.5286331
63,7,C,38.62203598022461,38.23843765258789,-0.38359833
63,8,C,35.117881774902344,34.79423904418945,-0.32364273
63,9,C,35.23786163330078,34.999935150146484,-0.23792648
63,10,C,33.487525939941406,33.358848571777344,-0.12867737
63,11,C,11.9363374710083,12.145013809204102,0.20867634
63,12,C,41.45147705078125,41.749847412109375,0.29837036
63,13,C,25.820022583007812,25.840078353881836,0.02005577
63,14,C,35.70647430419922,35.553794860839844,-0.15267944
63,15,C,45.40786361694336,45.558326721191406,0.1504631
63,16,C,26.90879249572754,26.981212615966797,0.07242012
63,17,C,26.059106826782227,25.801084518432617,-0.2580223
63,18,C,20.142534255981445,20.323171615600586,0.18063736
63,19,C,19.547643661499023,19.646034240722656,0.09839058
63,20,C,26.99468231201172,27.200847625732422,0.20616531
63,21,C,29.69692039489746,30.514076232910156,0.81715584
63,22,C,25.906021118164062,25.785900115966797,-0.120121
63,23,C,31.442167282104492,31.5599422454834,0.11777496
63,24,C,45.383689880371094,45.80945587158203,0.425766
63,25,C,28.362794876098633,28.356571197509766,-0.0062236786
63,26,C,32.909034729003906,32.807308197021484,-0.10172653
63,27,C,25.832782745361328,25.959714889526367,0.12693214
63,28,C,44.19984817504883,44.43701934814453,0.23717117
63,29,C,38.25178909301758,38.6644172668457,0.41262817
63,30,C,35.29533386230469,35.00104904174805,-0.29428482
63,31,C,36.15083694458008,36.19892120361328,0.04808426
63,32,C,33.025203704833984,33.131404876708984,0.10620117
63,33,C,29.50968360900879,29.77503776550293,0.26535416
63,34,C,25.545181274414062,25.699949264526367,0.15476799
63,35,C,41.260005950927734,41.35594177246094,0.09593582
63,36,C,34.880531311035156,35.06051254272461,0.17998123
63,37,C,21.87531852722168,21.96530532836914,0.0899868
63,38,C,41.469825744628906,41.38895034790039,-0.0808754
63,39,C,33.83610916137695,34.053409576416016,0.21730042
63,40,C,28.956871032714844,28.659543991088867,-0.29732704
63,41,C,51.358795166015625,51.58722686767578,0.2284317
63,42,C,39.20942687988281,39.50611877441406,0.2966919
63,43,C,30.98990249633789,31.161293029785156,0.17139053
63,44,C,29.088729858398438,29.1082706451416,0.019540787
63,45,C,25.700162887573242,25.475162506103516,-0.22500038
63,46,C,41.50105667114258,41.47231674194336,-0.02873993
63,47,C,26.45626449584961,26.6021728515625,0.14590836
63,48,C,23.61089324951172,23.838666915893555,0.22777367
63,49,C,39.81967544555664,39.80624771118164,-0.013427734
63,50,C,35.06772994995117,35.040096282958984,-0.027633667
63,51,C,16.72037696838379,16.677480697631836,-0.04289627
63,52,C,32.21232223510742,32.09298324584961,-0.11933899
63,53,C,21.925777435302734,21.703474044799805,-0.22230339
63,54,C,41.94160079956055,42.218162536621094,0.27656174
63,55,C,31.163454055786133,30.932065963745117,-0.23138809
63,56,C,32.17932891845703,32.088592529296875,-0.09073639
63,57,C,34.4688720703125,34.51266098022461,0.04378891
63,58,C,27.937410354614258,27.973087310791016,0.035676956
63,59,C,12.118278503417969,12.254069328308105,0.13579082
64,0,C,40.15663528442383,40.67731475830078,0.5206795
64,1,C,38.512332916259766,38.52785110473633,0.0155181885
64,2,C,36.439002990722656,36.213653564453125,-0.22534943
64,3,C,39.767765045166016,39.41899490356445,-0.34877014
64,4,C,27.667869567871094,28.198312759399414,0.5304432
64,5,C,32.13685607910156,31.770645141601562,-0.36621094
64,6,C,28.418716430664062,28.378734588623047,-0.039981842
64,7,C,38.619537353515625,38.4936408996582,-0.12589645
64,8,C,37.57952117919922,37.884212493896484,0.3046913
64,9,C,44.62763595581055,44.93315124511719,0.3055153
64,10,C,27.1248722076416,26.949766159057617,-0.17510605
64,11,C,27.17427635192871,27.273576736450195,0.099300385
64,12,C,36.874900817871094,37.11188507080078,0.23698425
64,13,C,31.525936126708984,32.08627700805664,0.5603409
64,14,C,21.325252532958984,21.323848724365234,-0.0014038086
64,15,C,35.54477310180664,35.35514450073242,-0.1896286
64,16,C,24.176746368408203,24.781658172607422,0.6049118
64,17,C,34.60536193847656,34.398521423339844,-0.20684052
64,18,C,41.49462890625,41.51047897338867,0.015850067
64,19,C,15.160804748535156,15.246392250061035,0.0855875
64,20,C,47.60173034667969,47.8587760925293,0.25704575
64,21,C,37.176666259765625,36.818302154541016,-0.3583641
64,22,C,20.41168212890625,20.44200325012207,0.030321121
64,23,C,36.76639938354492,36.3958740234375,-0.37052536
64,24,C,44.83409118652344,44.87993621826172,0.04584503
64,25,C,26.639585494995117,26.577592849731445,-0.061992645
64,26,C,36.52927017211914,35.99269485473633,-0.5365753
64,27,C,29.377044677734375,29.483182907104492,0.10613823
64,28,C,27.33675193786621,27.24952507019043,-0.08722687
64,29,C,28.290178298950195,28.606060028076172,0.31588173
64,30,C,44.81045150756836,45.191322326660156,0.38087082
64,31,C,35.81258010864258,36.1348762512207,0.32229614
64,32,C,42.1363639831543,41.87427520751953,-0.26208878
64,33,C,32.31524658203125,32.57925796508789,0.26401138
64,34,C,35.152225494384766,35.453460693359375,0.3012352
64,35,C,26.934194564819336,27.211442947387695,0.27724838
64,36,C,10.630698204040527,10.95035171508789,0.3196535
64,37,C,19.533763885498047,19.871599197387695,0.3378353
64,38,C,27.708105087280273,27.871112823486328,0.16300774
64,39,C,42.57217788696289,42.30007553100586,-0.27210236
64,40,C,36.92185592651367,37.0002326965332,0.07837677
64,41,C,43.23310852050781,43.071800231933594,-0.16130829
64,42,C,11.862604141235352,12.194161415100098,0.33155727
64,43,C,23.396881103515625,23.701082229614258,0.30420113
64,44,C,32.24576950073242,32.66901397705078,0.42324448
64,45,C,32.48933029174805,32.166404724121094,-0.32292557
64,46,C,36.210899353027344,36.05316925048828,-0.1577301
64,47,C,38.014373779296875,37.962486267089844,-0.051887512
64,48,C,38.29519271850586,38.344749450683594,0.049556732
64,49,C,40.60914611816406,40.50550079345703,-0.103645325
64,50,C,25.865962982177734,26.547962188720703,0.6819992
64,51,C,50.02956771850586,49.91216278076172,-0.11740494
64,52,C,34.59124755859375,34.838130950927734,0.24688339
64,53,C,27.051488876342773,26.71306610107422,-0.33842278
64,54,C,34.82069396972656,34.744869232177734,-0.07582474
64,55,C,40.73105239868164,40.50419998168945,-0.22685242
64,56,C,36.31301498413086,36.23801040649414,-0.07500458
64,57,C,31.303504943847656,31.046091079711914,-0.25741386
64,58,C,20.916242599487305,21.154451370239258,0.23820877
64,59,C,30.50872039794922,30.404666900634766,-0.1040535
65,0,C,26.678049087524414,27.149845123291016,0.47179604
65,1,C,37.7655029296875,37.509666442871094,-0.2558365
65,2,C,17.561365127563477,17.68332290649414,0.12195778
65,3,C,26.341232299804688,25.864789962768555,-0.47644234
65,4,C,41.77021789550781,41.480140686035156,-0.2900772
65,5,C,28.776330947875977,28.54241371154785,-0.23391724
65,6,C,34.745849609375,35.1946907043457,0.4488411
65,7,C,44.05529022216797,43.82461166381836,-0.23067856
65,8,C,36.78236389160156,36.67277145385742,-0.10959244
65,9,C,20.4384708404541,20.53267478942871,0.09420395
65,10,C,36.864891052246094,37.22013854980469,0.3552475
65,11,C,31.500476837158203,31.48560905456543,-0.014867783
65,12,C,26.147085189819336,26.010223388671875,-0.1368618
65,13,C,32.65964126586914,33.02898406982422,0.3693428
65,14,C,43.63209533691406,43.910526275634766,0.27843094
65,15,C,20.979412078857422,21.295347213745117,0.31593513
65,16,C,42.910160064697266,42.72586441040039,-0.18429565
65,17,C,41.981544494628906,41.538490295410156,-0.4430542
65,18,C,53.69540786743164,53.78251266479492,0.0871048
65,19,C,23.481197357177734,23.480134963989258,-0.0010623932
65,20,C,30.3233699798584,29.80617904663086,-0.51719093
65,21,C,24.67017936706543,24.85013198852539,0.17995262
65,22,C,31.391780853271484,31.463756561279297,0.07197571
65,23,C,36.76620101928711,37.140689849853516,0.37448883
65,24,C,30.48352813720703,30.960893630981445,0.4773655
65,25,C,14.349231719970703,14.651335716247559,0.302104
65,26,C,21.102357864379883,20.97246551513672,-0.12989235
65,27,C,19.268083572387695,19.351716995239258,0.08363342
65,28,C,28.151037216186523,27.873018264770508,-0.27801895
65,29,C,30.166019439697266,30.074609756469727,-0.09140968
65,30,C,34.49099349975586,34.69961929321289,0.2086258
65,31,C,41.05504608154297,40.78186798095703,-0.2731781
65,32,C,26.568857192993164,26.836767196655273,0.26791
65,33,C,31.307409286499023,31.2377986907959,-0.069610596
65,34,C,6.218307018280029,6.746014595031738,0.5277076
65,35,C,39.58449935913086,39.42369079589844,-0.16080856
65,36,C,40.48804473876953,40.21062469482422,-0.27742004
65,37,C,26.448760986328125,26.44963264465332,0.0008716583
65,38,C,25.531015396118164,25.909313201904297,0.3782978
65,39,C,40.34773254394531,40.442283630371094,0.09455109
65,40,C,29.46752166748047,29.40028953552246,-0.06723213
65,41,C,28.505510330200195,28.100013732910156,-0.4054966
65,42,C,18.54685401916504,18.60622215270996,0.059368134
65,43,C,40.999794006347656,41.27827835083008,0.27848434
65,44,C,38.847412109375,38.652099609375,-0.1953125
65,45,C,29.91678237915039,29.950796127319336,0.03401375
65,46,C,31.24056053161621,31.066543579101562,-0.17401695
65,47,C,32.426761627197266,32.52674102783203,0.0999794
65,48,C,22.6706485748291,22.91139793395996,0.24074936
65,49,C,33.74883270263672,33.732444763183594,-0.01638794
65,50,C,32.56735610961914,32.61919403076172,0.05183792
65,51,C,32.58598327636719,32.2921257019043,-0.29385757
65,52,C,45.55646896362305,45.665164947509766,0.108695984
65,53,C,40.83888244628906,40.778167724609375,-0.06071472
65,54,C,41.4333610534668,41.2331428527832,-0.2002182
65,55,C,30.254230499267578,30.39541244506836,0.14118195
65,56,C,41.026527404785156,41.10694885253906,0.08042145
65,57,C,34.98329162597656,34.61424255371094,-0.36904907
65,58,C,23.678905487060547,23.78329849243164,0.104393005
65,59,C,19.925973892211914,20.306137084960938,0.3801632
66,0,C,38.67153549194336,38.10966110229492,-0.5618744
66,1,C,23.0009708404541,22.820703506469727,-0.18026733
66,2,C,32.84894561767578,32.963096618652344,0.114151
66,3,C,41.70741271972656,41.533203125,-0.1742096
66,4,C,42.95640182495117,43.05529022216797,0.0988884
66,5,C,28.337078094482422,28.473630905151367,0.13655281
66,6,C,32.94406509399414,33.21296691894531,0.26890182
66,7,C,29.387235641479492,29.243432998657227,-0.14380264
66,8,C,34.46053695678711,34.45319747924805,-0.0073394775
66,9,C,37.15894317626953,37.071556091308594,-0.087387085
66,10,C,31.56167984008789,31.600994110107422,0.03931427
66,11,C,34.41200256347656,34.842567443847656,0.43056488
66,12,C,38.80259704589844,39.07158660888672,0.26898956
66,13,C,29.176713943481445,29.457176208496094,0.28046227
66,14,C,30.356578826904297,30.766672134399414,0.4100933
66,15,C,35.59006118774414,35.680973052978516,0.090911865
66,16,C,29.855520248413086,29.781484603881836,-0.074035645
66,17,C,25.69853973388672,26.259675979614258,0.56113625
66,18,C,33.52684020996094,33.28971481323242,-0.2371254
66,19,C,41.89551544189453,42.22618865966797,0.33067322
66,20,C,27.41274642944336,27.365062713623047,-0.047683716
66,21,C,33.513084411621094,33.419925689697266,-0.09315872
66,22,C,43.26165771484375,43.2486572265625,-0.013000488
66,23,C,48.125457763671875,48.22014617919922,0.094688416
66,24,C,32.55222702026367,32.877410888671875,0.32518387
66,25,C,26.17216682434082,26.49082374572754,0.31865692
66,26,C,26.650373458862305,26.563392639160156,-0.08698082
66,27,C,22.139808654785156,22.47622299194336,0.33641434
66,28,C,15.825373649597168,16.02813720703125,0.20276356
66,29,C,24.964906692504883,24.953304290771484,-0.011602402
66,30,C,41.99707794189453,42.326148986816406,0.32907104
66,31,C,38.11002731323242,38.20206069946289,0.092033386
66,32,C,29.199596405029297,29.274995803833008,0.0753994
66,33,C,34.53879928588867,34.721275329589844,0.18247604
66,34,C,53.48043441772461,53.22121047973633,-0.25922394
66,35,C,34.80751037597656,35.18293380737305,0.37542343
66,36,C,32.918819427490234,33.06547927856445,0.14665985
66,37,C,30.533979415893555,30.59752655029297,0.063547134
66,38,C,38.83427810668945,38.90296936035156,0.06869125
66,39,C,35.470115661621094,35.76018142700195,0.29006577
66,40,C,19.35317611694336,19.51051902770996,0.15734291
66,41,C,37.31643295288086,36.996238708496094,-0.32019424
66,42,C,33.53904724121094,33.459171295166016,-0.079875946
66,43,C,32.63313674926758,32.61310577392578,-0.020030975
66,44,C,23.10068702697754,23.038738250732422,-0.061948776
66,45,C,33.36997604370117,33.11608123779297,-0.2538948
66,46,C,20.713924407958984,21.03137969970703,0.3174553
66,47,C,42.88949203491211,42.652408599853516,-0.23708344
66,48,C,23.621435165405273,23.274442672729492,-0.3469925
66,49,C,27.438352584838867,27.258058547973633,-0.18029404
66,50,C,35.18428421020508,35.036041259765625,-0.14824295
66,51,C,34.52232360839844,34.8071174621582,0.28479385
66,52,C,20.85359001159668,21.02142906188965,0.16783905
66,53,C,37.124717712402344,37.03022003173828,-0.09449768
66,54,C,40.15488815307617,40.41810989379883,0.26322174
66,55,C,27.171419143676758,27.482873916625977,0.31145477
66,56,C,34.01835250854492,34.07728958129883,0.058937073
66,57,C,28.770368576049805,28.32147789001465,-0.4488907
66,58,C,36.07938766479492,36.10323715209961,0.023849487
66,59,C,34.08452224731445,34.14189147949219,0.057369232
67,0,C,38.28487777709961,38.35429000854492,0.06941223
67,1,C,23.294551849365234,23.32801055908203,0.03345871
67,2,C,31.190820693969727,31.065980911254883,-0.12483978
